id	chr	strand	start	end	mean	sd	gene	EVENT	ss	group	source	c3ss_mean	c3ss_sd	c3ss	c3ss_length	direction	lc_gc_content	intron_length
ARF4:chr3:57584007:57584032	chr3	-	57584007	57584384	413.333333333333	97.4286063398904	ARF4	HsaALTA0000589-1/3	57584007	57584384	Canonical	10.6666666666667	4.61880215351701	57584032	25	upstream	29.8013245033113	377
ARFGEF2:chr20:48965872:48965875	chr20	+	48963898	48965872	142.333333333333	24.9064917909635	ARFGEF2	HsaALTA1021708-3/3	48965872	48963898	Canonical	68.3333333333333	7.57187779440036	48965875	3	downstream	43.7086092715232	1974
ARFGEF2:chr20:48973145:48973246	chr20	+	48972425	48973145	173	31.3209195267317	ARFGEF2	HsaALTA1021711-3/4	48973145	48972425	Canonical	13	0	48973246	101	downstream	34.4370860927152	720
ARFIP2:chr11:6480463:6480423	chr11	-	6480463	6481231	45.3333333333333	4.16333199893227	ARFIP2	HsaALTA0000597-2/3	6480463	6481231	Canonical	31.3333333333333	6.42910050732864	6480423	-40	downstream	51.6556291390728	768
ARFRP1:chr20:63701900:63701895	chr20	-	63701900	63702136	85.25	56.4291591289468	ARFRP1	HsaALTA1011112-3/3	63701900	63702136	Canonical	12.6666666666667	3.21455025366432	63701895	-5	downstream	68.2119205298013	236
ARFRP1:chr20:63707092:63707097	chr20	-	63707092	63707867	17.4	8.73498712076898	ARFRP1	HsaALTA1011111-1/2	63707092	63707867	Canonical	14.75	9.46484724300046	63707097	5	upstream	68.8741721854305	775
ARHGAP11A:chr15:32632979:32633063	chr15	+	32629762	32632979	176.833333333333	157.654580227365	ARHGAP11A	HsaALTA1063333-2/2	32632979	32629762	Canonical	17.5	16.86119805945	32633063	84	downstream	35.7615894039735	3217
ARHGAP25:chr2:68807273:68807276	chr2	+	68787956	68807273	66.6666666666667	30.0887575903914	ARHGAP25	HsaALTA0000610-2/2	68807273	68787956	Canonical	15.75	12.7115433104456	68807276	3	downstream	40.3973509933775	19317
ARHGAP27:chr17:45396585:45396580	chr17	-	45396585	45396668	97.6666666666667	37.8065250100209	ARHGAP27	HsaALTA1038475-2/2	45396585	45396668	Canonical	16	11.5325625946708	45396580	-5	downstream	70.1986754966888	83
ARHGAP33:chr19:35780757:35780754	chr19	+	35780648	35780757	51.3333333333333	19.6553639837408	ARHGAP33	HsaALTA1000245-1/2	35780757	35780648	Canonical	12	12.2882057274445	35780754	-3	upstream	62.9139072847682	109
ARHGAP45:chr19:1068414:1068312	chr19	+	1067495	1068414	184.857142857143	227.78164146936	ARHGAP45	HsaALTA1049423-1/3	1068414	1067495	Canonical	26	NA	1068312	-102	upstream	62.2516556291391	919
ARHGAP45:chr19:1073149:1073146	chr19	+	1068744	1073149	373.25	298.965298989699	ARHGAP45	HsaALTA1049432-1/2	1073149	1068744	Canonical	12.6666666666667	4.50924975282289	1073146	-3	upstream	61.5894039735099	4405
ARHGAP5:chr14:32117140:32117143	chr14	+	32094386	32117140	206.4	217.519654284389	ARHGAP5	HsaALTA0000616-2/2	32117140	32094386	Canonical	108.75	93.8274124834173	32117143	3	downstream	27.8145695364238	22754
ARHGDIB:chr12:14947949:14947946	chr12	-	14947949	14949802	2085.57142857143	2609.77501310891	ARHGDIB	HsaALTA1016087-2/2	14947949	14949802	Canonical	35.6666666666667	16.1967074843418	14947946	-3	downstream	40.3973509933775	1853
ARHGEF2:chr1:155951272:155951086	chr1	-	155951272	155951483	654	258.60587773676	ARHGEF2	HsaALTA1018848-4/4	155951272	155951483	Canonical	14	NA	155951086	-186	downstream	68.2119205298013	211
ARHGEF2:chr1:155951272:155951268	chr1	-	155951272	155951483	654	258.60587773676	ARHGEF2	HsaALTA1018848-4/4	155951272	155951483	Canonical	14.6666666666667	18.5831464863551	155951268	-4	downstream	56.2913907284768	211
ARHGEF2:chr1:155965131:155965128	chr1	-	155965131	155965303	339.666666666667	100.550153323271	ARHGEF2	HsaALTA0000630-3/3	155965131	155965303	Canonical	278.666666666667	52.3672925912094	155965128	-3	downstream	58.9403973509934	172
ARID1A:chr1:26772815:26772812	chr1	+	26772632	26772815	366.666666666667	117.287396310658	ARID1A	HsaALTA1019413-1/2	26772815	26772632	Canonical	342	89.8387444257766	26772812	-3	upstream	50.3311258278146	183
ARID1A:chr1:26773346:26773376	chr1	+	26772987	26773346	778.666666666667	216.435517726027	ARID1A	HsaALTA1019414-3/4	26773346	26772987	Canonical	30.3333333333333	11.5902257671425	26773376	30	downstream	49.0066225165563	359
ARID1B:chr6:157190038:157190041	chr6	+	157189780	157190038	353.333333333333	21.007935008785	ARID1B	HsaALTA1003150-2/2	157190038	157189780	Canonical	19	3.60555127546399	157190041	3	downstream	37.7483443708609	258
ARID5A:chr2:96550188:96550029	chr2	+	96549805	96550188	159.333333333333	52.5959440768329	ARID5A	HsaALTA1053547-1/5	96550188	96549805	Canonical	12	5.29150262212918	96550029	-159	upstream	61.5894039735099	383
ARL5A:chr2:151827840:151827799	chr2	-	151827840	151828131	18.6666666666667	6.50640709864771	ARL5A	HsaALTA1040101-3/5	151827840	151828131	Canonical	11.3333333333333	2.51661147842358	151827799	-41	downstream	51.6556291390728	291
ARL6IP4:chr12:122981595:122981571	chr12	+	122981266	122981595	88	24.2981480775799	ARL6IP4	HsaALTA0000647-2/3	122981595	122981266	Canonical	46.8333333333333	22.6840619525399	122981571	-24	upstream	64.9006622516556	329
ARMC6:chr19:19055265:19054695	chr19	+	19054321	19055265	239.333333333333	89.634442784754	ARMC6	HsaALTA1013526-1/2	19055265	19054321	Canonical	14	4.58257569495584	19054695	-570	upstream	54.3046357615894	944
ARMC6:chr19:19057416:19057422	chr19	+	19055928	19057416	121.25	82.0340376510466	ARMC6	HsaALTA1013528-4/6	19057416	19055928	Canonical	11	NA	19057422	6	downstream	52.317880794702	1488
ARMCX3:chrX:101623814:101623786	chrX	+	101623276	101623814	52.6666666666667	51.0006535905832	ARMCX3	HsaALTA0000657-1/2	101623814	101623276	Canonical	20.2	13.8816425541072	101623786	-28	upstream	53.6423841059603	538
ARNT:chr1:150814239:150814236	chr1	-	150814239	150816259	217.666666666667	24.5831920899897	ARNT	HsaALTA0000666-2/2	150814239	150816259	Canonical	31.6666666666667	1.52752523165195	150814236	-3	downstream	38.4105960264901	2020
ARNT:chr1:150829980:150829965	chr1	-	150829980	150831818	271.333333333333	12.0554275466834	ARNT	HsaALTA0000662-2/2	150829980	150831818	Canonical	22.6666666666667	7.50555349946513	150829965	-15	downstream	45.6953642384106	1838
ARNTL:chr11:13372163:13372166	chr11	+	13369767	13372163	49.6666666666667	8.50490054811538	ARNTL	HsaALTA0000669-2/2	13372163	13369767	Canonical	34.3333333333333	4.93288286231625	13372166	3	downstream	44.3708609271523	2396
ARPP21:chr3:35739317:35739521	chr3	+	35738318	35739317	254.833333333333	273.600743176379	ARPP21	HsaALTA0000686-3/3	35739317	35738318	Canonical	10.25	3.40342964277702	35739521	204	downstream	61.5894039735099	999
ARRB2:chr17:4720586:4720550	chr17	+	4720472	4720586	287.333333333333	15.8850034099251	ARRB2	HsaALTA0000690-1/2	4720586	4720472	Canonical	22	4.58257569495584	4720550	-36	upstream	62.2516556291391	114
ARRDC1:chr9:137613460:137613413	chr9	+	137613006	137613460	61	12.1655250605964	ARRDC1	HsaALTA0000692-1/3	137613460	137613006	Canonical	11.3333333333333	4.93288286231625	137613413	-47	upstream	60.2649006622517	454
ASAH1:chr8:18069878:18069872	chr8	-	18069878	18071300	295.333333333333	53.8733081714251	ASAH1	HsaALTA1012803-2/2	18069878	18071300	Canonical	13	9.89949493661167	18069872	-6	downstream	30.4635761589404	1422
ASCC3:chr6:100859202:100859199	chr6	-	100859202	100864064	16	7.93725393319377	ASCC3	HsaALTA0000714-2/3	100859202	100864064	Canonical	12	NA	100859199	-3	downstream	35.7615894039735	4862
ASCC3:chr6:100868038:100868032	chr6	-	100868038	100881061	227.25	151.79673909541	ASCC3	HsaALTA0000712-2/2	100868038	100881061	Canonical	13.6666666666667	4.50924975282289	100868032	-6	downstream	32.4503311258278	13023
ASNS:chr7:97869179:97869105	chr7	-	97869179	97869778	168.333333333333	9.01849950564579	ASNS	HsaALTA0000720-3/3	97869179	97869778	Canonical	18.5	4.94974746830583	97869105	-74	downstream	39.0728476821192	599
ASNSD1:chr2:189665376:189665422	chr2	+	189663954	189665376	287.333333333333	78.0405877305735	ASNSD1	HsaALTA0000721-3/5	189665376	189663954	Canonical	86	43.7149859887888	189665422	46	downstream	26.4900662251656	1422
ATAD2:chr8:123328579:123328574	chr8	-	123328579	123333878	704.666666666667	74.7685317050785	ATAD2	HsaALTA1037554-3/3	123328579	123333878	Canonical	17.3333333333333	8.50490054811538	123328574	-5	downstream	28.476821192053	5299
ATAD2:chr8:123337821:123337813	chr8	-	123337821	123339311	532	375.724189621412	ATAD2	HsaALTA1037552-2/2	123337821	123339311	Canonical	20.5	7.77817459305202	123337813	-8	downstream	33.7748344370861	1490
ATAD2:chr8:123347406:123347332	chr8	-	123347406	123348183	286.428571428571	355.492080147532	ATAD2	HsaALTA0000740-3/3	123347406	123348183	Canonical	27.5	37.476659402887	123347332	-74	downstream	42.3841059602649	777
ATAD2:chr8:123349444:123349421	chr8	-	123349444	123356389	364.833333333333	416.133832638812	ATAD2	HsaALTA0000739-2/2	123349444	123356389	Canonical	19.3333333333333	6.02771377334171	123349421	-23	downstream	30.4635761589404	6945
ATAD5:chr17:30860433:30860430	chr17	+	30858323	30860433	128.25	96.0533705811514	ATAD5	HsaALTA1047991-1/2	30860433	30858323	Canonical	12.6666666666667	4.93288286231625	30860430	-3	upstream	38.4105960264901	2110
ATAD5:chr17:30877416:30877439	chr17	+	30876550	30877416	155	46.7011777153425	ATAD5	HsaALTA1047993-2/2	30877416	30876550	Canonical	13.3333333333333	9.29157324317757	30877439	23	downstream	33.112582781457	866
ATF6B:chr6:32117107:32117104	chr6	-	32117107	32117323	479	16.0934769394311	ATF6B	HsaALTA0002155-2/4	32117107	32117323	Canonical	18.6666666666667	9.50438495292217	32117104	-3	downstream	51.6556291390728	216
ATF6B:chr6:32117107:32117130	chr6	-	32117107	32117323	479	16.0934769394311	ATF6B	HsaALTA0002155-2/4	32117107	32117323	Canonical	25.6666666666667	4.93288286231625	32117130	23	upstream	53.6423841059603	216
ATF6B:chr6:32119957:32119948	chr6	-	32119957	32120771	507.666666666667	27.0616579930597	ATF6B	HsaALTA1056747-2/4	32119957	32120771	Canonical	19	13.8924439894498	32119948	-9	downstream	60.9271523178808	814
ATF7IP:chr12:14434337:14434340	chr12	+	14425473	14434337	413.333333333333	46.1988455844227	ATF7IP	HsaALTA1045904-2/2	14434337	14425473	Canonical	204	26.5141471671257	14434340	3	downstream	31.7880794701987	8864
ATG13:chr11:46618260:46618325	chr11	+	46617890	46618260	131.333333333333	19.8578280114753	ATG13	HsaALTA1047628-2/2	46618260	46617890	Canonical	20	3.60555127546399	46618325	65	downstream	47.682119205298	370
ATG3:chr3:112550262:112550254	chr3	-	112550262	112553280	788.333333333333	223.150920529881	ATG3	HsaALTA1033036-2/2	112550262	112553280	Canonical	15	NA	112550254	-8	downstream	29.1390728476821	3018
ATG4D:chr19:10544783:10544709	chr19	+	10544325	10544783	84	75.8748970345265	ATG4D	HsaALTA1024391-1/2	10544783	10544325	Canonical	21.2	19.4602158261413	10544709	-74	upstream	52.9801324503311	458
ATM:chr11:108243953:108243975	chr11	+	108235834	108243953	135.666666666667	12.5033328890074	ATM	HsaALTA1034742-2/2	108243953	108235834	Canonical	19	8.54400374531753	108243975	22	downstream	20.5298013245033	8119
ATN1:chr12:6933840:6933856	chr12	+	6928384	6933840	163.2	162.650545649254	ATN1	HsaALTA1016277-3/3	6933840	6928384	Canonical	45.6666666666667	21.9620885467055	6933856	16	downstream	45.6953642384106	5456
ATN1:chr12:6934465:6934468	chr12	+	6934313	6934465	599.333333333333	39.8036849215413	ATN1	HsaALTA1016271-3/4	6934465	6934313	Canonical	18.5	3.53553390593274	6934468	3	downstream	54.9668874172185	152
ATN1:chr12:6935547:6935550	chr12	+	6934578	6935547	538.333333333333	88.6697994434031	ATN1	HsaALTA1016272-2/3	6935547	6934578	Canonical	142.333333333333	15.3079500042734	6935550	3	downstream	45.6953642384106	969
ATP10D:chr4:47536686:47536731	chr4	+	47536564	47536686	86.3333333333333	14.5028732785381	ATP10D	HsaALTA0000780-2/2	47536686	47536564	Canonical	12.3333333333333	6.50640709864771	47536731	45	downstream	33.112582781457	122
ATP13A1:chr19:19654144:19654074	chr19	-	19654144	19654543	225	19.9248588451713	ATP13A1	HsaALTA0000783-2/2	19654144	19654543	Canonical	59.3333333333333	9.60902353693305	19654074	-70	downstream	50.9933774834437	399
ATP13A1:chr19:19655453:19655437	chr19	-	19655453	19655528	242.666666666667	67.0919766688487	ATP13A1	HsaALTA1013575-3/4	19655453	19655528	Canonical	12	NA	19655437	-16	downstream	61.5894039735099	75
ATP13A2:chr1:16992402:16992342	chr1	-	16992402	16992486	328.666666666667	120.02222016499	ATP13A2	HsaALTA0000788-4/4	16992402	16992486	Canonical	18	5.19615242270663	16992342	-60	downstream	68.8741721854305	84
ATP13A2:chr1:17000534:17000507	chr1	-	17000534	17002034	334	100.503731274018	ATP13A2	HsaALTA0000786-3/3	17000534	17002034	Canonical	25.6666666666667	13.6503968196288	17000507	-27	downstream	70.8609271523179	1500
ATP13A2:chr1:17004411:17004408	chr1	-	17004411	17004692	175.833333333333	55.1775920702115	ATP13A2	HsaALTA0000789-2/2	17004411	17004692	Canonical	40	36.3318042491699	17004408	-3	downstream	62.9139072847682	281
ATP1A3:chr19:41970542:41970490	chr19	-	41970542	41975629	212.75	157.001857738478	ATP1A3	HsaALTA1013296-2/2	41970542	41975629	Canonical	13.5	12.0208152801713	41970490	-52	downstream	57.6158940397351	5087
ATP2A3:chr17:3935277:3935268	chr17	-	3935277	3936267	411.333333333333	209.194486861708	ATP2A3	HsaALTA1005896-2/3	3935277	3936267	Canonical	11.5	4.94974746830583	3935268	-9	downstream	58.2781456953642	990
ATP2C1:chr3:130894590:130894708	chr3	+	130894337	130894590	64	14.422205101856	ATP2C1	HsaALTA0000799-3/3	130894590	130894337	Canonical	43.3333333333333	19.3476958145753	130894708	118	downstream	64.2384105960265	253
ATP6AP2:chrX:40600762:40600782	chrX	+	40599741	40600762	312.666666666667	29.484459183328	ATP6AP2	HsaALTA1049904-3/3	40600762	40599741	Canonical	19	NA	40600782	20	downstream	24.5033112582781	1021
ATP6V0A2:chr12:123744882:123744888	chr12	+	123744784	123744882	111.333333333333	17.7857620959388	ATP6V0A2	HsaALTA1051224-2/3	123744882	123744784	Canonical	11	NA	123744888	6	downstream	52.9801324503311	98
ATP8B2:chr1:154330396:154330325	chr1	+	154328172	154330396	285.666666666667	297.051286256543	ATP8B2	HsaALTA1032323-1/2	154330396	154328172	Canonical	12.6666666666667	4.72581562625261	154330325	-71	upstream	47.682119205298	2224
ATP8B2:chr1:154330815:154330881	chr1	+	154330454	154330815	656.333333333333	133.780915430166	ATP8B2	HsaALTA1032309-3/3	154330815	154330454	Canonical	20.5	7.77817459305202	154330881	66	downstream	48.3443708609272	361
ATP8B2:chr1:154344143:154344122	chr1	+	154344057	154344143	237.5	165.627091181767	ATP8B2	HsaALTA1032318-1/2	154344143	154344057	Canonical	22.5	13.5277492584687	154344122	-21	upstream	63.5761589403974	86
ATP8B2:chr1:154344395:154344373	chr1	+	154344254	154344395	340.666666666667	50.2128801537348	ATP8B2	HsaALTA1032319-2/3	154344395	154344254	Canonical	11.3333333333333	5.85946527708232	154344373	-22	upstream	58.2781456953642	141
ATXN2:chr12:111488780:111488774	chr12	-	111488780	111509549	276.25	187.297223684709	ATXN2	HsaALTA1056149-4/4	111488780	111509549	Canonical	16	NA	111488774	-6	downstream	26.4900662251656	20769
ATXN2:chr12:111510582:111510444	chr12	-	111510582	111513357	177.25	122.801669369761	ATXN2	HsaALTA1056146-2/2	111510582	111513357	Canonical	14.75	9.53502316025854	111510444	-138	downstream	47.682119205298	2775
ATXN2L:chr16:28830962:28830985	chr16	+	28830790	28830962	1356.66666666667	74.0022522179787	ATXN2L	HsaALTA1044289-3/3	28830962	28830790	Canonical	31.6666666666667	12.6622799421484	28830985	23	downstream	49.0066225165563	172
ATXN2L:chr16:28832205:28832187	chr16	+	28831072	28832205	1894	142.979019439916	ATXN2L	HsaALTA1044290-1/4	28832205	28831072	Canonical	188.333333333333	50.2924779001128	28832187	-18	upstream	45.0331125827815	1133
ATXN2L:chr16:28833059:28833119	chr16	+	28832887	28833059	1825	536.004664158811	ATXN2L	HsaALTA1044293-5/5	28833059	28832887	Canonical	16	NA	28833119	60	downstream	49.6688741721854	172
ATXN2L:chr16:28833059:28833197	chr16	+	28832887	28833059	1825	536.004664158811	ATXN2L	HsaALTA1044293-5/5	28833059	28832887	Canonical	14	NA	28833197	138	downstream	54.3046357615894	172
ATXN2L:chr16:28834506:28834523	chr16	+	28834415	28834506	1429	1554.88263222663	ATXN2L	HsaALTA1044295-2/2	28834506	28834415	Canonical	18	NA	28834523	17	downstream	65.5629139072848	91
ATXN2L:chr16:28836449:28836326	chr16	+	28836122	28836449	35.8333333333333	42.4330845763853	ATXN2L	HsaALTA0000832-1/7	28836449	28836122	Canonical	35	33.6630361078736	28836326	-123	upstream	63.5761589403974	327
ATXN2L:chr16:28836728:28836850	chr16	+	28836485	28836728	49.3333333333333	31.9102909210597	ATXN2L	HsaALTA0000833-4/5	28836728	28836485	Canonical	18.3333333333333	6.65832811847939	28836850	122	downstream	58.2781456953642	243
ATXN7L3:chr17:44196079:44196100	chr17	-	44196079	44196396	204.333333333333	8.50490054811538	ATXN7L3	HsaALTA0000837-1/2	44196079	44196396	Canonical	23.6666666666667	9.71253485622231	44196100	21	upstream	56.2913907284768	317
AUP1:chr2:74527059:74527121	chr2	-	74527059	74527248	305.25	222.5	AUP1	HsaALTA1018118-1/7	74527059	74527248	Canonical	24.4	23.0282435283284	74527121	62	upstream	52.317880794702	189
AUTS2:chr7:70764755:70764752	chr7	+	70763341	70764755	250.333333333333	124.005376227538	AUTS2	HsaALTA0000844-1/2	70764755	70763341	Canonical	210.666666666667	116.414489361648	70764752	-3	upstream	39.7350993377483	1414
AVL9:chr7:32558929:32559223	chr7	+	32558628	32558929	66	32.5115364140177	AVL9	HsaALTA1013610-3/3	32558929	32558628	Canonical	19.6666666666667	6.50640709864771	32559223	294	downstream	47.682119205298	301
AZIN1:chr8:102836390:102836541	chr8	-	102836390	102838744	590.666666666667	27.6827262626594	AZIN1	HsaALTA0000852-1/3	102836390	102838744	Canonical	29.3333333333333	5.77350269189626	102836541	151	upstream	39.0728476821192	2354
B4GALT1:chr9:33113878:33113873	chr9	-	33113878	33115991	1644.33333333333	310.331006077919	B4GALT1	HsaALTA1007886-2/2	33113878	33115991	Canonical	10.5	7.77817459305202	33113873	-5	downstream	52.9801324503311	2113
B4GALT2:chr1:43981109:43981114	chr1	+	43979511	43981109	60.3333333333333	76.6424204084175	B4GALT2	HsaALTA1019279-2/2	43981109	43979511	Canonical	14.25	9.10585891976516	43981114	5	downstream	60.2649006622517	1598
B4GALT3:chr1:161176074:161176095	chr1	-	161176074	161176434	105	15.8745078663875	B4GALT3	HsaALTA0000862-1/2	161176074	161176434	Canonical	44.3333333333333	10.4083299973307	161176095	21	upstream	50.9933774834437	360
BABAM1:chr19:17268794:17268756	chr19	+	17267527	17268794	47.5	49.6175372222363	BABAM1	HsaALTA1063947-2/3	17268794	17267527	Canonical	28.875	22.8625551627859	17268756	-38	upstream	52.9801324503311	1267
BACH2:chr6:89932890:89933194	chr6	-	89932890	89938144	558.285714285714	687.224299697877	BACH2	HsaALTA1016580-1/2	89932890	89938144	Canonical	10.5	4.94974746830583	89933194	304	upstream	37.7483443708609	5254
BAG6:chr6:31643977:31643974	chr6	-	31643977	31644082	949	101.946064171208	BAG6	HsaALTA0000904-2/2	31643977	31644082	Canonical	157	13.856406460551	31643974	-3	downstream	58.9403973509934	105
BAG6:chr6:31644414:31644327	chr6	-	31644414	31644525	521	26	BAG6	HsaALTA1055936-3/4	31644414	31644525	Canonical	12	NA	31644327	-87	downstream	64.2384105960265	111
BAHCC1:chr17:81460890:81460866	chr17	+	81460706	81460890	113	55.0181788139157	BAHCC1	HsaALTA1062122-1/2	81460890	81460706	Canonical	103.6	101.954891986604	81460866	-24	upstream	69.5364238410596	184
BAHD1:chr15:40461912:40461915	chr15	+	40459896	40461912	188.333333333333	36.6651514838454	BAHD1	HsaALTA0000875-4/4	40461912	40459896	Canonical	95.6666666666667	11.0151410945722	40461915	3	downstream	52.9801324503311	2016
